co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,city
3391.27,48.73,64.43,2.73,73.43,192.96,259.05,49.14,2023-04-11 02:00:00 UTC,Delhi
3685,56.33,82.25,17.7,79.15,200.43,268.66,48.13,2023-04-11 03:00:00 UTC,Delhi
2296.45,15.87,78.14,92.98,72.48,143.93,186,32.17,2023-04-11 04:00:00 UTC,Delhi
1922.61,6.87,58.95,191.69,72.48,147.12,183.45,29.13,2023-04-11 05:00:00 UTC,Delhi
607.49,0.84,8.57,220.3,21.22,68.14,83.29,10.77,2023-04-11 07:00:00 UTC,Delhi
507.35,0.78,7.2,197.41,15.97,53.3,68.98,8.87,2023-04-11 08:00:00 UTC,Delhi
467.3,0.79,7.28,185.97,14.9,46.28,62.54,7.92,2023-04-11 09:00:00 UTC,Delhi
480.65,1.24,11.31,170.23,19.55,39.85,57.2,7.85,2023-04-11 10:00:00 UTC,Delhi
567.44,1.72,18.16,155.93,25.51,38.41,57.36,9.25,2023-04-11 11:00:00 UTC,Delhi
660.9,1.47,25.02,141.62,28.13,39.76,60.4,10.64,2023-04-11 12:00:00 UTC,Delhi
807.76,0.34,33.24,125.89,34.33,46.34,70.47,13.43,2023-04-11 13:00:00 UTC,Delhi
947.95,0,33.59,111.58,39.1,53.78,82.92,16.72,2023-04-11 14:00:00 UTC,Delhi
974.66,0,31.19,104.43,39.58,56.23,88.76,19.25,2023-04-11 15:00:00 UTC,Delhi
1068.12,0,34.62,90.84,44.35,60.19,96.33,23.05,2023-04-11 16:00:00 UTC,Delhi
1188.28,0,39.07,76.53,49.11,65.8,104.61,26.35,2023-04-11 17:00:00 UTC,Delhi
1081.47,0,35.99,73.67,42.92,60.37,94.51,24.83,2023-04-11 18:00:00 UTC,Delhi
827.79,0,26.73,81.54,31.95,49.47,75.33,20.77,2023-04-11 19:00:00 UTC,Delhi
707.63,0,19.54,90.84,28.13,48.52,70.31,19.25,2023-04-11 20:00:00 UTC,Delhi
627.52,0,15.94,91.55,25.99,47.29,66.02,17.48,2023-04-11 21:00:00 UTC,Delhi
500.68,0,12.85,97.27,23.13,42.32,58.3,11.02,2023-04-11 22:00:00 UTC,Delhi
473.98,0,13.02,103,24.08,40.46,51.85,7.54,2023-04-11 23:00:00 UTC,Delhi
487.33,0,14.91,101.57,25.75,36.91,45.88,7.03,2023-04-12 00:00:00 UTC,Delhi
594.14,0,20.91,95.84,30.99,37.67,47.55,8.87,2023-04-12 01:00:00 UTC,Delhi
894.55,0.17,35.3,76.53,41.01,47.59,64.83,14.44,2023-04-12 02:00:00 UTC,Delhi
1188.28,2.35,48.67,59.37,47.68,59.35,85.67,20.27,2023-04-12 03:00:00 UTC,Delhi
1255.04,6.2,46.61,67.95,50.07,63.15,94.11,22.8,2023-04-12 04:00:00 UTC,Delhi
1054.76,4.64,35.3,113.01,46.25,56.66,85.43,20.52,2023-04-12 05:00:00 UTC,Delhi
801.09,2.65,23.65,165.94,39.58,45.79,68.76,15.58,2023-04-12 06:00:00 UTC,Delhi
387.19,0.8,6.34,144.48,12.16,26,44.94,5.07,2023-04-12 07:00:00 UTC,Delhi
370.5,0.73,6.17,137.33,10.85,25.75,46.52,4.5,2023-04-12 08:00:00 UTC,Delhi
373.84,0.73,7.03,133.04,11.44,25.68,46.96,4.75,2023-04-12 09:00:00 UTC,Delhi
403.88,0.89,9.51,128.75,13.71,25.18,46.24,5.38,2023-04-12 10:00:00 UTC,Delhi
467.3,1.22,14.22,120.16,16.93,24.79,45.62,6.27,2023-04-12 11:00:00 UTC,Delhi
520.71,1.09,19.71,105.86,18.12,24.44,45.96,6.97,2023-04-12 12:00:00 UTC,Delhi
781.06,0.41,36.33,78.68,27.42,30.91,56.84,11.15,2023-04-12 13:00:00 UTC,Delhi
1041.41,0,46.61,55.79,34.81,39.82,70.61,16.72,2023-04-12 14:00:00 UTC,Delhi
1108.17,0,45.24,47.92,33.86,43.63,76.17,19.51,2023-04-12 15:00:00 UTC,Delhi
1201.63,0,46.61,35.05,33.38,48.77,83.64,23.05,2023-04-12 16:00:00 UTC,Delhi
1361.85,0.23,52.09,16.99,35.76,55.1,93.45,26.85,2023-04-12 17:00:00 UTC,Delhi
1321.79,1.48,52.78,5.9,34.33,52.6,89.06,26.6,2023-04-12 18:00:00 UTC,Delhi
1188.28,3.8,47.98,1.86,30.04,45.53,76.39,23.31,2023-04-12 19:00:00 UTC,Delhi
1161.58,5.98,42.16,0.47,30.52,46.2,75.88,22.8,2023-04-12 20:00:00 UTC,Delhi
1161.58,6.09,39.41,0.31,32.9,50.04,81.23,23.05,2023-04-12 21:00:00 UTC,Delhi
1174.93,4.58,39.76,0.87,35.29,55.87,91.99,23.31,2023-04-12 22:00:00 UTC,Delhi
1214.98,3.07,41.81,1.99,36.24,63.06,105.03,23.56,2023-04-12 23:00:00 UTC,Delhi
1348.5,5.2,42.84,1.01,37.67,72.85,119.27,25.59,2023-04-13 00:00:00 UTC,Delhi
1789.09,17.66,42.84,0.09,46.25,97.16,152.2,32.17,2023-04-13 01:00:00 UTC,Delhi
2803.8,47.39,46.61,2.26,64.85,146.02,220.62,44.58,2023-04-13 02:00:00 UTC,Delhi
3631.59,62.58,71.29,12.34,79.15,186.32,274.89,51.68,2023-04-13 03:00:00 UTC,Delhi
2803.8,20.34,90.48,87.26,85.83,173.84,244.43,41.54,2023-04-13 04:00:00 UTC,Delhi
2456.67,7.49,72.66,217.44,90.6,193.62,259.99,36.98,2023-04-13 05:00:00 UTC,Delhi
640.87,0.98,10.71,228.88,27.89,69.93,97.92,11.27,2023-04-13 07:00:00 UTC,Delhi
494,0.91,8.4,197.41,19.55,48.7,70.5,7.92,2023-04-13 08:00:00 UTC,Delhi
453.95,0.94,8.48,183.11,18.36,40.19,59.64,6.9,2023-04-13 09:00:00 UTC,Delhi
594.14,2.01,18.51,171.66,30.99,42.9,64.13,9.25,2023-04-13 10:00:00 UTC,Delhi
801.09,2.71,30.85,164.51,41.96,49.62,74.52,12.67,2023-04-13 11:00:00 UTC,Delhi
961.3,2.43,43.53,141.62,45.3,52.51,81.48,14.95,2023-04-13 12:00:00 UTC,Delhi
1388.55,0.85,65.8,98.71,53.41,65.65,103.95,21.28,2023-04-13 13:00:00 UTC,Delhi
1695.63,0,68.55,65.09,58.17,80.67,128.77,27.36,2023-04-13 14:00:00 UTC,Delhi
1668.93,0,56.21,61.51,55.79,87.47,138.84,29.39,2023-04-13 15:00:00 UTC,Delhi
1682.28,0,50.72,71.53,56.74,98.32,151.11,30.91,2023-04-13 16:00:00 UTC,Delhi
1842.5,0,52.78,78.68,62.94,115.97,173.42,32.93,2023-04-13 17:00:00 UTC,Delhi
1815.8,0,52.78,82.25,60.56,121.1,179.72,31.16,2023-04-13 18:00:00 UTC,Delhi
1789.09,0,58.26,61.51,55.79,121.66,177.95,26.6,2023-04-13 19:00:00 UTC,Delhi
1922.61,0,60.32,36.84,55.31,131.38,189.07,25.84,2023-04-13 20:00:00 UTC,Delhi
2002.72,0.08,58.95,20.56,54.36,138.97,199.21,25.84,2023-04-13 21:00:00 UTC,Delhi
2002.72,0.75,55.52,9.12,51.02,144.34,206.68,26.09,2023-04-13 22:00:00 UTC,Delhi
2056.12,4.36,51.41,1.88,48.64,150.9,211.84,26.85,2023-04-13 23:00:00 UTC,Delhi
2109.53,11.62,47.3,0.19,46.73,154.83,212.74,29.13,2023-04-14 00:00:00 UTC,Delhi
2376.56,24.81,48.67,0.07,52.93,164.42,226.52,36.48,2023-04-14 01:00:00 UTC,Delhi
3471.37,58.11,59.63,2.39,75.34,210.18,294.41,49.65,2023-04-14 02:00:00 UTC,Delhi
4486.08,77.78,89.11,12.87,94.41,250.59,351.58,56.24,2023-04-14 03:00:00 UTC,Delhi
3311.16,22.8,113.79,95.84,111.58,212.94,291.82,43.06,2023-04-14 04:00:00 UTC,Delhi
487.33,1.08,9.51,191.69,22.41,48.97,79.28,7.92,2023-04-14 08:00:00 UTC,Delhi
447.27,1.1,9.51,175.95,20.5,42.06,70.85,7.09,2023-04-14 09:00:00 UTC,Delhi
640.87,2.32,21.76,170.23,34.81,48.41,80.23,10.26,2023-04-14 10:00:00 UTC,Delhi
947.95,3.07,39.41,173.09,50.07,61.45,97.7,14.57,2023-04-14 11:00:00 UTC,Delhi
1174.93,2.51,56.21,154.5,54.36,67.7,107.21,16.97,2023-04-14 12:00:00 UTC,Delhi
1655.58,0.77,84.31,111.58,61.04,83.36,131.48,23.05,2023-04-14 13:00:00 UTC,Delhi
1976.01,0,89.11,75.82,67.71,99.29,154.86,27.36,2023-04-14 14:00:00 UTC,Delhi
1922.61,0,77.46,70.81,65.8,102.63,159.13,27.61,2023-04-14 15:00:00 UTC,Delhi
2830.51,0.1,102.82,36.48,82.97,151.39,223.95,39.01,2023-04-14 16:00:00 UTC,Delhi
4646.3,29.06,109.67,0,100.14,259.96,366.27,39.01,2023-04-14 19:00:00 UTC,Delhi
4165.65,26.6,95.96,0,81.06,238.61,336.77,30.91,2023-04-14 20:00:00 UTC,Delhi
3952.03,24.36,87.74,0.01,70.57,233.41,321.09,27.87,2023-04-14 21:00:00 UTC,Delhi
3685,19.89,83.63,0.02,61.99,222.85,299.59,26.09,2023-04-14 22:00:00 UTC,Delhi
3364.56,17.21,76.77,0.02,54.36,206.28,275.57,24.83,2023-04-14 23:00:00 UTC,Delhi
3070.83,18.78,68.55,0.01,48.16,188.57,255.29,26.35,2023-04-15 00:00:00 UTC,Delhi
3284.45,34.42,64.43,0.04,53.41,194.78,270.35,35.97,2023-04-15 01:00:00 UTC,Delhi
4592.9,81.36,67.86,1.83,76.29,250.87,352.98,52.18,2023-04-15 02:00:00 UTC,Delhi
2964.02,15.87,104.19,120.16,65.8,162.79,233.01,33.44,2023-04-15 04:00:00 UTC,Delhi
587.46,0.94,10.8,231.74,25.27,58.41,92.24,8.36,2023-04-15 07:00:00 UTC,Delhi
447.27,0.8,7.88,200.27,17.88,45.86,78.24,6.65,2023-04-15 08:00:00 UTC,Delhi
427.25,0.8,7.97,191.69,17.64,43.6,76.16,6.59,2023-04-15 09:00:00 UTC,Delhi
620.84,1.76,19.36,191.69,31.47,52.22,88.45,9.75,2023-04-15 10:00:00 UTC,Delhi
907.9,2.4,35.99,197.41,47.21,65.67,106.5,13.55,2023-04-15 11:00:00 UTC,Delhi
1121.52,1.96,52.09,174.52,51.98,70.92,115.12,15.33,2023-04-15 12:00:00 UTC,Delhi
4539.49,17.43,109.67,0.03,77.25,250.2,339.57,31.41,2023-04-15 21:00:00 UTC,Delhi
4058.84,14.19,95.96,0.04,75.34,235.3,321.64,35.46,2023-04-15 22:00:00 UTC,Delhi
3898.62,16.76,84.31,0.01,71.53,239.5,324.21,35.46,2023-04-15 23:00:00 UTC,Delhi
3791.81,21.23,73.34,0,63.9,243.17,328.81,33.44,2023-04-16 00:00:00 UTC,Delhi
4058.84,37.55,64.43,0.04,62.94,258.43,353.14,38,2023-04-16 01:00:00 UTC,Delhi
3124.24,15.65,101.45,117.3,84.88,200.78,271.88,41.04,2023-04-16 04:00:00 UTC,Delhi
2136.23,5.48,62.38,234.6,68.66,155.69,215.3,32.93,2023-04-16 05:00:00 UTC,Delhi
400.54,0.59,5.83,161.65,12.64,40.04,72.55,6.65,2023-04-16 07:00:00 UTC,Delhi
340.46,0.55,5.48,140.19,10.13,31.94,62.74,5.07,2023-04-16 08:00:00 UTC,Delhi
343.8,0.63,6.43,138.76,11.21,31.07,62.04,5.07,2023-04-16 09:00:00 UTC,Delhi
387.19,0.73,9.6,134.47,13.71,31.9,63.78,5.7,2023-04-16 10:00:00 UTC,Delhi
453.95,0.89,14.22,130.18,17.17,33.88,67.22,6.71,2023-04-16 11:00:00 UTC,Delhi
520.71,0.84,18.68,127.32,19.79,35.75,70.58,7.6,2023-04-16 12:00:00 UTC,Delhi
1668.93,0.78,80.2,78.68,43.87,74.03,128.1,21.53,2023-04-16 13:00:00 UTC,Delhi
4325.87,35.76,104.19,0,86.78,217.67,334.35,51.17,2023-04-16 16:00:00 UTC,Delhi
5073.55,86.72,72.66,0,89.65,261.89,384.64,54.72,2023-04-16 19:00:00 UTC,Delhi
4005.43,57.22,65.8,0,83.92,240.12,343.37,57.25,2023-04-16 23:00:00 UTC,Delhi
3311.16,44.26,60.32,0,64.85,197.48,280.74,46.61,2023-04-17 00:00:00 UTC,Delhi
2696.99,37.55,54.84,0.06,57.7,152.21,220.42,46.61,2023-04-17 01:00:00 UTC,Delhi
3364.56,60.8,59.63,2.7,73.43,170.24,251.82,54.21,2023-04-17 02:00:00 UTC,Delhi
3952.03,66.16,87.74,16.09,84.88,191.16,283.31,54.21,2023-04-17 03:00:00 UTC,Delhi
2590.18,18.33,90.48,90.84,86.78,135.61,204.99,35.46,2023-04-17 04:00:00 UTC,Delhi
2323.15,6.93,74.03,217.44,99.18,155.21,221.77,32.93,2023-04-17 05:00:00 UTC,Delhi
560.76,0.98,11.48,203.13,32.42,60.1,99.6,8.49,2023-04-17 07:00:00 UTC,Delhi
433.92,0.96,9,170.23,20.74,43.43,75.45,6.4,2023-04-17 08:00:00 UTC,Delhi
427.25,1.03,9.6,164.51,19.31,39.9,69.43,6.27,2023-04-17 09:00:00 UTC,Delhi
427.25,1.1,10.37,160.22,18.84,37.83,65.61,6.33,2023-04-17 10:00:00 UTC,Delhi
447.27,1.16,12.85,150.2,19.07,36.58,63.75,6.65,2023-04-17 11:00:00 UTC,Delhi
467.3,0.96,16.45,134.47,19.07,34.72,61.55,6.84,2023-04-17 12:00:00 UTC,Delhi
2189.64,10.39,101.45,33.26,54.84,86.31,141.66,27.36,2023-04-17 13:00:00 UTC,Delhi
2162.93,3.07,81.57,5.9,50.54,108.8,157.16,30.65,2023-04-17 22:00:00 UTC,Delhi
1495.36,0.04,50.04,20.56,33.86,82.27,121.02,22.29,2023-04-17 23:00:00 UTC,Delhi
1241.68,0.02,38.39,25.75,30.52,71.8,107.32,21.79,2023-04-18 00:00:00 UTC,Delhi
1348.5,0.8,45.93,16.45,36.24,72.77,110.87,25.08,2023-04-18 01:00:00 UTC,Delhi
1842.5,13.41,56.21,12.87,48.16,86.55,137.3,31.66,2023-04-18 02:00:00 UTC,Delhi
2029.42,22.8,63.75,33.62,52.93,86.39,144.44,31.92,2023-04-18 03:00:00 UTC,Delhi
1415.25,11.85,52.78,77.96,54.84,62.52,111.2,23.56,2023-04-18 04:00:00 UTC,Delhi
1295.09,7.26,48.67,143.05,65.8,68.49,115.47,22.29,2023-04-18 05:00:00 UTC,Delhi
1188.28,3.8,41.47,243.19,77.25,89.81,134.91,20.77,2023-04-18 06:00:00 UTC,Delhi
507.35,1.4,12.51,178.81,29.33,42.52,76.48,7.41,2023-04-18 07:00:00 UTC,Delhi
390.53,1.12,8.83,157.36,19.07,31.34,60.65,4.88,2023-04-18 08:00:00 UTC,Delhi
377.18,1.13,8.91,151.63,17.64,29.17,57.79,4.5,2023-04-18 09:00:00 UTC,Delhi
390.53,1.17,10.28,144.48,17.64,28.35,59.85,5.19,2023-04-18 10:00:00 UTC,Delhi
427.25,1.22,13.88,135.9,18.12,28.47,65.26,6.52,2023-04-18 11:00:00 UTC,Delhi
460.62,0.95,17.99,117.3,17.4,27.01,67.21,7.09,2023-04-18 12:00:00 UTC,Delhi
1241.68,1.03,65.8,59.37,34.33,47.85,101.01,16.72,2023-04-18 13:00:00 UTC,Delhi
2243.04,3.32,106.93,7.51,57.7,84.46,158.13,29.39,2023-04-18 14:00:00 UTC,Delhi
2830.51,15.87,102.82,0.13,74.39,117.02,206.59,38,2023-04-18 15:00:00 UTC,Delhi
3391.27,26.6,98.71,0.01,91.55,151.17,251.52,44.58,2023-04-18 16:00:00 UTC,Delhi
4325.87,42.92,101.45,0,119.21,209.98,328.52,53.2,2023-04-18 17:00:00 UTC,Delhi
3952.03,40.68,70.6,0,82.97,230.74,349.99,30.4,2023-04-18 21:00:00 UTC,Delhi
2830.51,24.59,57.58,0.01,62.94,170.18,260.24,28.88,2023-04-18 22:00:00 UTC,Delhi
2162.93,16.76,47.3,0.03,53.41,133.19,201.58,29.64,2023-04-18 23:00:00 UTC,Delhi
2029.42,16.76,43.87,0.04,51.98,125.14,185.64,30.65,2023-04-19 00:00:00 UTC,Delhi
2296.45,24.36,47.3,0.47,60.08,139.59,205.99,37.49,2023-04-19 01:00:00 UTC,Delhi
3311.16,48.28,58.26,6.62,78.2,188.45,276.81,50.66,2023-04-19 02:00:00 UTC,Delhi
3685,47.83,84.31,30.4,83.92,210.63,310.69,53.2,2023-04-19 03:00:00 UTC,Delhi
1415.25,7.82,50.04,108.72,70.57,114.24,163.41,24.07,2023-04-19 04:00:00 UTC,Delhi
1148.22,4.25,36.33,175.95,68.66,102.83,142.35,18.75,2023-04-19 05:00:00 UTC,Delhi
1014.71,2.49,27.76,246.05,69.62,107.32,143.26,16.47,2023-04-19 06:00:00 UTC,Delhi
700.95,0.87,19.36,208.85,45.78,74.39,107.71,10.26,2023-04-19 07:00:00 UTC,Delhi
574.11,0.85,17.48,164.51,31.95,48.35,76.1,7.41,2023-04-19 08:00:00 UTC,Delhi
480.65,0.86,13.02,144.48,21.7,33.25,54.51,5.57,2023-04-19 09:00:00 UTC,Delhi
587.46,1.65,21.76,127.32,28.37,34.57,56.68,7.73,2023-04-19 10:00:00 UTC,Delhi
794.41,2.18,35.64,113.01,39.1,44.69,71.23,11.4,2023-04-19 11:00:00 UTC,Delhi
961.3,1.52,45.24,98.71,43.39,47.89,73.07,13.43,2023-04-19 12:00:00 UTC,Delhi
1068.12,0.28,46.61,87.98,45.78,47.69,69.03,14.57,2023-04-19 13:00:00 UTC,Delhi
1161.58,0,42.16,82.97,49.59,50.3,72.23,16.47,2023-04-19 14:00:00 UTC,Delhi
1201.63,0,40.1,79.39,50.07,54.83,81.98,18.75,2023-04-19 15:00:00 UTC,Delhi
1295.09,0,47.3,57.94,58.17,63.79,101.11,24.32,2023-04-19 16:00:00 UTC,Delhi
1441.96,0.02,58.95,29.68,67.71,72.52,115.09,29.13,2023-04-19 17:00:00 UTC,Delhi
1401.9,0.12,58.26,18.6,65.8,69.76,109.5,27.11,2023-04-19 18:00:00 UTC,Delhi
1268.39,0.15,53.47,16.81,57.7,63.51,98.86,22.55,2023-04-19 19:00:00 UTC,Delhi
1308.44,0.15,48.67,16.27,53.88,68.34,103.28,22.55,2023-04-19 20:00:00 UTC,Delhi
1361.85,0.14,44.55,16.27,51.02,75.8,111.51,23.81,2023-04-19 21:00:00 UTC,Delhi
1495.36,0.59,44.55,9.92,51.02,86.69,125.31,25.84,2023-04-19 22:00:00 UTC,Delhi
1735.69,4.19,47.3,1.74,53.88,104.34,147.76,27.87,2023-04-19 23:00:00 UTC,Delhi
2082.82,14.75,47.98,0.03,59.13,126.83,176.29,30.65,2023-04-20 00:00:00 UTC,Delhi
2777.1,37.1,49.35,0.06,71.53,165.72,226.5,39.01,2023-04-20 01:00:00 UTC,Delhi
4112.24,78.68,57.58,1.92,96.32,232.03,313.52,53.2,2023-04-20 02:00:00 UTC,Delhi
1482.01,8.05,65.12,103,105.86,80.8,110.21,19.51,2023-04-20 05:00:00 UTC,Delhi
1241.68,2.49,48.67,173.09,87.74,90.04,116.67,16.72,2023-04-20 06:00:00 UTC,Delhi
680.92,0.82,18.68,170.23,37.67,54.86,72.11,8.36,2023-04-20 07:00:00 UTC,Delhi
507.35,0.99,11.82,153.06,22.41,38.91,53.13,5.83,2023-04-20 08:00:00 UTC,Delhi
467.3,1.19,10.45,151.63,19.55,35.88,49.71,5.38,2023-04-20 09:00:00 UTC,Delhi
453.95,1.16,10.62,147.34,18.12,32.53,46.14,5.45,2023-04-20 10:00:00 UTC,Delhi
473.98,1.06,13.71,130.18,18.6,28.42,41.89,6.14,2023-04-20 11:00:00 UTC,Delhi
507.35,0.66,18.16,111.58,19.31,23.89,37.04,7.03,2023-04-20 12:00:00 UTC,Delhi
834.47,0.22,40.44,79.39,38.15,31.6,49.38,12.79,2023-04-20 13:00:00 UTC,Delhi
1348.5,0,64.43,47.92,68.66,52.86,81.04,22.29,2023-04-20 14:00:00 UTC,Delhi
1655.58,0,71.97,31.47,81.06,70.19,110.41,29.39,2023-04-20 15:00:00 UTC,Delhi
1535.42,0,55.52,40.05,68.66,71.84,115.91,30.15,2023-04-20 16:00:00 UTC,Delhi
1281.74,0,39.41,45.42,53.88,58.33,93.43,27.36,2023-04-20 17:00:00 UTC,Delhi
1041.41,0,34.62,40.05,45.78,41.23,67.45,22.55,2023-04-20 18:00:00 UTC,Delhi
827.79,0,31.19,37.91,41.48,29.73,48.63,18.24,2023-04-20 19:00:00 UTC,Delhi
794.41,0,29.47,33.62,41.48,29.81,46.87,18.49,2023-04-20 20:00:00 UTC,Delhi
821.11,0.01,29.82,27.54,41.48,33.03,50.02,20.01,2023-04-20 21:00:00 UTC,Delhi
894.55,0.05,32.22,20.56,41.48,38.51,56.75,21.53,2023-04-20 22:00:00 UTC,Delhi
1028.06,0.31,35.99,12.52,42.44,46.03,66.95,23.05,2023-04-20 23:00:00 UTC,Delhi
1188.28,2.07,40.78,4.43,45.78,54.73,79.12,25.08,2023-04-21 00:00:00 UTC,Delhi
1508.71,11.18,43.18,0.55,50.54,68.05,99.44,30.15,2023-04-21 01:00:00 UTC,Delhi
2136.23,29.95,49.35,5.9,60.56,90.11,133.63,39.52,2023-04-21 02:00:00 UTC,Delhi
2403.26,30.85,69.23,30.4,68.66,95.97,142.92,41.54,2023-04-21 03:00:00 UTC,Delhi
1081.47,10.39,49.35,92.98,89.65,49.66,69.99,20.01,2023-04-21 04:00:00 UTC,Delhi
827.79,6.09,39.41,147.34,87.74,49.43,64.87,14.82,2023-04-21 05:00:00 UTC,Delhi
754.36,3.86,33.24,205.99,82.97,61.05,75.38,12.67,2023-04-21 06:00:00 UTC,Delhi
567.44,1.56,15.59,217.44,43.87,52.85,70.18,8.11,2023-04-21 07:00:00 UTC,Delhi
500.68,0.96,10.88,214.58,27.89,49.04,75.93,6.65,2023-04-21 08:00:00 UTC,Delhi
494,0.85,10.97,211.72,24.08,48.71,81.88,6.4,2023-04-21 09:00:00 UTC,Delhi
487.33,0.83,11.65,203.13,21.93,46.79,83.75,6.33,2023-04-21 10:00:00 UTC,Delhi
500.68,0.88,14.05,191.69,22.17,45.23,83.71,6.78,2023-04-21 11:00:00 UTC,Delhi
534.06,0.71,17.82,175.95,23.6,43.89,82.36,7.35,2023-04-21 12:00:00 UTC,Delhi
1228.33,0.43,58.26,123.02,48.16,68.46,117.41,17.23,2023-04-21 13:00:00 UTC,Delhi
2349.85,0.01,101.45,66.52,86.78,122.54,192.91,33.44,2023-04-21 14:00:00 UTC,Delhi
3017.43,0,113.79,44.35,106.81,167.45,256.9,44.08,2023-04-21 15:00:00 UTC,Delhi
2990.72,0,97.33,40.05,100.14,174.39,271.06,45.6,2023-04-21 16:00:00 UTC,Delhi
2349.85,0,69.92,44.35,79.15,139.57,218.54,40.53,2023-04-21 17:00:00 UTC,Delhi
1522.06,0,46.61,63.66,59.6,87.38,138.28,29.64,2023-04-21 18:00:00 UTC,Delhi
1028.06,0,35.64,77.96,52.93,57.94,89.86,21.53,2023-04-21 19:00:00 UTC,Delhi
1041.41,0,33.93,70.1,51.5,58.79,87.79,20.52,2023-04-21 20:00:00 UTC,Delhi
1094.82,0,32.9,60.08,50.07,63.16,93.79,21.03,2023-04-21 21:00:00 UTC,Delhi
1321.79,0,38.04,39.7,49.59,79.45,115.67,22.8,2023-04-21 22:00:00 UTC,Delhi
1708.98,0.18,47.3,17.7,52.45,104.91,147.36,24.57,2023-04-21 23:00:00 UTC,Delhi
2162.93,4.58,56.21,2.66,59.6,134.97,183.94,26.85,2023-04-22 00:00:00 UTC,Delhi
3044.13,27.05,58.26,0.13,74.39,184.94,247.64,34.96,2023-04-22 01:00:00 UTC,Delhi
5180.36,87.62,67.17,2.3,103.95,298.2,393.32,54.21,2023-04-22 02:00:00 UTC,Delhi
1041.41,7.49,55.52,158.79,113.49,69.53,97.37,14.69,2023-04-22 05:00:00 UTC,Delhi
1094.82,4.81,47.3,231.74,111.58,92.47,121.83,14.95,2023-04-22 06:00:00 UTC,Delhi
467.3,0.69,9.42,226.02,29.8,50.7,71.62,6.65,2023-04-22 10:00:00 UTC,Delhi
447.27,0.68,10.71,197.41,23.13,39.63,59.38,7.66,2023-04-22 11:00:00 UTC,Delhi
467.3,0.5,13.37,178.81,21.93,35.72,55.29,8.74,2023-04-22 12:00:00 UTC,Delhi
674.25,0.18,27.08,154.5,34.33,42.19,65.37,12.54,2023-04-22 13:00:00 UTC,Delhi
921.25,0,35.3,127.32,47.21,52.51,81.39,17.48,2023-04-22 14:00:00 UTC,Delhi
961.3,0,35.3,110.15,50.54,54.69,85.2,20.01,2023-04-22 15:00:00 UTC,Delhi
1054.76,0,39.76,90.12,53.41,55.97,87.41,22.8,2023-04-22 16:00:00 UTC,Delhi
1241.68,0,41.47,75.82,50.54,63.16,97.33,26.35,2023-04-22 17:00:00 UTC,Delhi
1228.33,0,36.67,72.24,42.92,62.2,95.27,25.33,2023-04-22 18:00:00 UTC,Delhi
1188.28,0,36.33,61.51,40.05,59.19,89.76,22.04,2023-04-22 19:00:00 UTC,Delhi
1308.44,0,38.39,45.78,42.92,66.25,98.38,21.79,2023-04-22 20:00:00 UTC,Delhi
1361.85,0,37.7,36.84,44.82,71.9,105.46,22.8,2023-04-22 21:00:00 UTC,Delhi
1428.6,0.01,39.76,28.97,48.16,77.79,112.31,23.56,2023-04-22 22:00:00 UTC,Delhi
1522.06,0.05,45.93,21.46,52.93,85.1,118.78,23.05,2023-04-22 23:00:00 UTC,Delhi
1495.36,0.14,50.72,17.52,54.84,83.9,115.42,21.79,2023-04-23 00:00:00 UTC,Delhi
1495.36,0.99,54.84,13.59,56.74,80.16,111.36,24.57,2023-04-23 01:00:00 UTC,Delhi
1976.01,12.52,60.32,6.35,63.9,97.53,138.34,33.44,2023-04-23 02:00:00 UTC,Delhi
2296.45,24.81,59.63,13.41,66.76,105.16,153.83,40.53,2023-04-23 03:00:00 UTC,Delhi
801.09,5.2,29.47,92.98,47.21,40.4,60.72,14.06,2023-04-23 04:00:00 UTC,Delhi
640.87,4.41,23.65,118.73,49.11,34.65,52.59,11.27,2023-04-23 05:00:00 UTC,Delhi
580.79,4.97,26.39,135.9,71.53,35.82,53.23,10.51,2023-04-23 06:00:00 UTC,Delhi
447.27,2.74,21.25,154.5,59.13,29.58,43.15,7.54,2023-04-23 07:00:00 UTC,Delhi
400.54,1.17,15.94,161.65,38.62,25.68,37.79,6.4,2023-04-23 08:00:00 UTC,Delhi
383.85,0.4,12.85,155.93,26.7,23.06,35.23,6.21,2023-04-23 09:00:00 UTC,Delhi
390.53,0.14,12.51,148.77,23.13,22.14,34.4,6.4,2023-04-23 10:00:00 UTC,Delhi
440.6,0.18,15.94,145.91,25.99,24.08,36.48,7.41,2023-04-23 11:00:00 UTC,Delhi
514.03,0.14,20.39,143.05,28.85,27.85,41.19,8.74,2023-04-23 12:00:00 UTC,Delhi
1201.63,0.06,57.58,98.71,45.3,52.62,77.42,17.73,2023-04-23 13:00:00 UTC,Delhi
2296.45,0,101.45,44.7,72.48,103.25,150.87,31.41,2023-04-23 14:00:00 UTC,Delhi
3097.53,0.06,119.27,21.28,89.65,152.54,218.26,41.04,2023-04-23 15:00:00 UTC,Delhi
4379.27,40.68,86.37,0,85.83,252.74,356.99,38,2023-04-23 20:00:00 UTC,Delhi
3391.27,24.59,74.71,0.13,75.34,197.99,275,30.65,2023-04-23 21:00:00 UTC,Delhi
2002.72,0.41,62.38,12.34,62.94,126.2,171.84,26.85,2023-04-23 22:00:00 UTC,Delhi
