co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,city
907.9,0,21.93,28.25,14.66,43.07,78.9,22.55,1692205200,Jaipur
587.46,0,13.88,39.7,9.54,27.73,55.94,16.72,1692208800,Jaipur
290.39,0,6.08,57.94,5.3,12.66,35.22,8.87,1692212400,Jaipur
263.69,0,5.14,57.94,4.89,10.63,31.79,7.98,1692216000,Jaipur
260.35,0,5.01,52.93,5.01,9.89,25.67,8.11,1692219600,Jaipur
260.35,0,5.06,46.49,5.07,9.95,21.87,8.11,1692223200,Jaipur
260.35,0,5.27,41.13,5.36,10.36,21.08,7.66,1692226800,Jaipur
267.03,0,5.65,38.62,5.9,10.93,22.12,6.9,1692230400,Jaipur
283.72,0,6.68,35.76,6.74,12.38,25.6,6.59,1692234000,Jaipur
313.76,0.42,7.54,33.26,7.51,14.35,31.53,6.97,1692237600,Jaipur
320.43,1.47,6.34,36.48,7.57,15.61,37.94,6.9,1692241200,Jaipur
303.75,0.94,5.74,45.78,6.85,16.07,45.86,6.14,1692244800,Jaipur
293.73,0.81,4.46,64.37,6.68,17.75,53.16,5.95,1692248400,Jaipur
280.38,0.59,3.34,86.55,6.44,20.83,59.23,5.7,1692252000,Jaipur
253.68,0.4,2.21,91.55,5.01,19.09,55.55,4.12,1692255600,Jaipur
250.34,0.37,2.16,91.55,5.01,17.62,52.05,3.67,1692259200,Jaipur
253.68,0.38,2.42,92.98,5.66,17.44,50.72,3.74,1692262800,Jaipur
270.37,0.47,3.38,91.55,6.85,17.44,49.44,4.31,1692266400,Jaipur
297.07,0.58,5.18,85.12,8.11,17.29,48.33,5.32,1692270000,Jaipur
327.11,0.5,7.2,75.1,8.7,16.23,46.18,6.14,1692273600,Jaipur
410.56,0.23,11.31,60.8,10.13,17.93,48.16,8.74,1692277200,Jaipur
554.08,0.01,15.25,46.49,12.87,23.1,54.5,13.3,1692280800,Jaipur
654.22,0,16.96,39.7,13.95,27.53,59.99,16.72,1692284400,Jaipur
680.92,0,17.31,37.55,13.95,29.43,62.98,18.49,1692288000,Jaipur
627.52,0,15.77,37.55,12.76,27.72,61.34,17.99,1692291600,Jaipur
473.98,0,12.34,40.41,9.66,21.03,50.49,14.95,1692295200,Jaipur
293.73,0,7.37,48.64,6.2,12.83,33.02,9.5,1692298800,Jaipur
267.03,0,6.34,49.35,5.72,11.81,29.09,8.74,1692302400,Jaipur
263.69,0,6.17,47.21,5.78,12.05,30.42,8.49,1692306000,Jaipur
257.02,0,5.91,45.42,5.6,12.67,36.89,8.04,1692309600,Jaipur
250.34,0,5.65,44.7,5.54,13.96,47.32,7.6,1692313200,Jaipur
250.34,0,5.74,43.27,5.84,14.4,49.08,7.28,1692316800,Jaipur
263.69,0,6.6,41.13,6.56,14.67,45.16,7.28,1692320400,Jaipur
300.41,0.54,7.37,40.05,7.63,16.04,48.52,7.73,1692324000,Jaipur
317.1,1.72,6.6,43.27,8.23,18.24,63.28,7.92,1692327600,Jaipur
317.1,1.72,5.48,54.36,8.34,21.77,84.01,7.41,1692331200,Jaipur
307.08,1.13,4.67,74.39,8.58,26.33,97.09,7.09,1692334800,Jaipur
297.07,0.73,3.98,95.84,8.58,30.47,100.67,7.03,1692338400,Jaipur
263.69,0.45,2.78,97.27,6.2,27.86,91.84,5.45,1692342000,Jaipur
257.02,0.41,2.87,98.71,6.2,25.39,82.67,4.94,1692345600,Jaipur
263.69,0.41,3.38,103,7.21,24.44,76.34,5.13,1692349200,Jaipur
267.03,0.27,4.58,98.71,7.87,22.19,68.61,5.38,1692352800,Jaipur
273.7,0.24,5.83,90.84,8.11,19.23,59.7,5.7,1692356400,Jaipur
283.72,0.2,6.94,85.12,8.11,17.35,53.95,6.02,1692360000,Jaipur
480.65,0.2,16.62,62.94,10.85,23.06,60.24,11.53,1692363600,Jaipur
787.73,0.01,27.42,36.48,15.5,36.66,78.44,19.25,1692367200,Jaipur
1014.71,0.02,31.87,22.89,18.6,50.64,98.38,24.57,1692370800,Jaipur
1148.22,0.04,33.93,19.13,20.03,61.03,113.49,26.6,1692374400,Jaipur
1161.58,0.01,32.56,22.35,19.07,64.66,120.05,25.33,1692378000,Jaipur
974.66,0,26.05,31.47,14.9,56.8,111.14,21.03,1692381600,Jaipur
600.81,0,16.45,41.13,8.82,36.29,87.98,15.45,1692385200,Jaipur
400.54,0,12,37.55,5.19,27.19,82.29,13.93,1692388800,Jaipur
300.41,0,8.31,42.56,3.55,23.95,78.65,12.41,1692392400,Jaipur
257.02,0,5.4,51.5,2.98,19.84,65.17,9.88,1692396000,Jaipur
250.34,0,4.67,53.64,2.92,16.53,51.8,9.25,1692399600,Jaipur
250.34,0,4.63,52.21,3.07,14.8,45.58,8.99,1692403200,Jaipur
260.35,0,5.1,49.35,3.52,14.59,44.96,8.74,1692406800,Jaipur
287.06,0.14,6.34,45.78,4.47,15.15,47.27,8.74,1692410400,Jaipur
303.75,0.39,7.45,43.99,5.36,15.46,49.93,8.74,1692414000,Jaipur
290.39,0.31,7.88,47.92,5.96,14.93,51.57,8.23,1692417600,Jaipur
280.38,0.61,6.34,55.07,6.08,13.76,48.55,7.54,1692421200,Jaipur
267.03,0.54,4.5,69.38,5.66,12.58,42.42,7.28,1692424800,Jaipur
250.34,0.28,2.72,83.68,4.29,11.1,33.05,6.02,1692428400,Jaipur
247,0.2,2.4,87.98,3.87,10.99,27.16,5.26,1692432000,Jaipur
270.37,0.16,2.51,92.98,3.99,12.8,23.85,4.31,1692435600,Jaipur
330.45,0.19,2.83,105.86,4.71,17.61,25.75,3.61,1692439200,Jaipur
390.53,0.27,3.47,120.16,5.78,24.18,31.22,3.58,1692442800,Jaipur
447.27,0.3,4.63,130.18,6.74,30.6,37.09,3.89,1692446400,Jaipur
634.19,0.24,12.34,108.72,8.23,42.04,50.05,8.99,1692450000,Jaipur
881.2,0.01,20.39,74.39,10.49,56.66,67.78,15.96,1692453600,Jaipur
1094.82,0,25.36,52.21,12.52,70.39,84.36,19.25,1692457200,Jaipur
1174.93,0,26.05,41.84,12.4,78.84,94.06,18.24,1692460800,Jaipur
1134.87,0,22.96,38.62,10.73,80.21,94.47,15.07,1692464400,Jaipur
1001.36,0,19.36,38.98,8.34,76.62,88.41,11.65,1692468000,Jaipur
881.2,0,15.42,42.92,6.26,73.67,82.78,8.87,1692471600,Jaipur
787.73,0,12.34,46.49,5.19,75.73,83.07,7.41,1692475200,Jaipur
727.65,0,9.77,52.21,4.23,80.15,86.07,6.4,1692478800,Jaipur
707.63,0,8.4,56.51,3.93,82.24,86.94,5.64,1692482400,Jaipur
741,0,8.83,54.36,4.89,82.85,86.85,5.7,1692486000,Jaipur
807.76,0,10.37,50.07,6.79,85.54,89.48,6.71,1692489600,Jaipur
907.9,0,12.51,45.42,8.82,88.35,93.05,7.98,1692493200,Jaipur
1014.71,0.11,14.74,40.77,9.78,88.32,94.34,8.36,1692496800,Jaipur
1028.06,0.6,13.88,45.06,9.78,83.54,89.49,8.23,1692500400,Jaipur
847.82,0.44,6.68,80.11,7.15,50.6,53.14,4.94,1692504000,Jaipur
741,0.41,4.16,97.27,5.66,32.15,33.68,4.18,1692507600,Jaipur
680.92,0.34,2.78,111.58,5.19,27.36,28.5,3.96,1692511200,Jaipur
607.49,0.24,2.01,120.16,4.29,25.56,26.45,3.36,1692514800,Jaipur
554.08,0.21,2.01,120.16,3.99,23.74,24.53,3.04,1692518400,Jaipur
520.71,0.2,2.18,117.3,3.81,21.91,22.67,2.98,1692522000,Jaipur
500.68,0.2,2.83,114.44,4.29,19.75,20.46,2.94,1692525600,Jaipur
494,0.22,3.81,111.58,5.36,19.9,20.68,3.2,1692529200,Jaipur
500.68,0.2,4.88,108.72,6.14,20.68,21.61,3.58,1692532800,Jaipur
567.44,0.1,8.23,98.71,7.39,24.55,26.39,5.89,1692536400,Jaipur
667.57,0,10.97,85.12,8.82,32.31,35.86,9.12,1692540000,Jaipur
754.36,0,12.68,76.53,9.78,39.88,45.15,10.77,1692543600,Jaipur
854.49,0,14.74,65.09,9.78,48.34,55.92,11.15,1692547200,Jaipur
988.01,0,17.99,48.64,9.89,58.27,68.55,11.15,1692550800,Jaipur
1054.76,0,20.22,34.33,9.18,64.54,76,10.51,1692554400,Jaipur
1041.41,0.01,20.39,25.75,8.11,65.85,76.98,9.88,1692558000,Jaipur
988.01,0.01,18.68,21.64,8.11,65.94,76.51,8.99,1692561600,Jaipur
881.2,0.01,15.25,25.03,7.75,63.23,72.33,8.04,1692565200,Jaipur
881.2,0.01,15.25,23.25,7.63,65.49,74.37,7.54,1692568800,Jaipur
1001.36,0.18,18.51,11.18,8.34,74.58,84.98,9.25,1692572400,Jaipur
1174.93,1.63,21.59,2.55,10.25,86.51,99.15,13.05,1692576000,Jaipur
1468.66,8.61,20.91,0.12,14.42,103.66,119.84,18.24,1692579600,Jaipur
2056.12,25.26,18.34,1.12,20.03,135.81,157.59,19.25,1692583200,Jaipur
2536.77,37.1,22.96,4.25,21.93,160.69,185.05,16.09,1692586800,Jaipur
974.66,2.15,21.59,84.4,27.18,70.01,76.12,6.33,1692590400,Jaipur
814.44,0.79,14.91,110.15,21.7,52.1,56.39,5.7,1692594000,Jaipur
741,0.29,12.85,118.73,20.03,43.48,47.13,5.83,1692597600,Jaipur
667.57,0.2,10.45,125.89,17.17,30.83,33.42,4.88,1692601200,Jaipur
634.19,0.18,8.57,128.75,15.14,22.64,24.58,4.31,1692604800,Jaipur
627.52,0.18,7.37,131.61,14.07,19.95,21.75,4.24,1692608400,Jaipur
634.19,0.23,7.63,133.04,14.54,19.81,21.63,4.56,1692612000,Jaipur
674.25,0.17,10.02,131.61,17.17,21.96,24.12,5.45,1692615600,Jaipur
727.65,0.09,13.02,127.32,20.27,25.15,27.9,6.52,1692619200,Jaipur
894.55,0.02,20.39,110.15,23.13,33.99,38.8,10.64,1692622800,Jaipur
1161.58,0,27.08,87.98,25.03,49.03,57.3,15.83,1692626400,Jaipur
1255.04,0,25.36,76.53,23.13,60.27,70.76,15.45,1692630000,Jaipur
1214.98,0,20.56,71.53,18.84,62.96,74.64,12.41,1692633600,Jaipur
1108.17,0,17.31,67.23,15.02,59.69,72.19,10.13,1692637200,Jaipur
961.3,0,14.39,61.51,11.21,50.41,62.32,8.04,1692640800,Jaipur
734.33,0,10.37,65.09,8.23,33.77,42.1,6.33,1692644400,Jaipur
627.52,0,9.17,60.08,7.39,24.88,31.33,5.83,1692648000,Jaipur
540.73,0,8.74,54.36,7.63,19.29,25.02,5.45,1692651600,Jaipur
407.22,0,7.97,49.35,7.21,14.95,20.98,4.88,1692655200,Jaipur
323.77,0,7.2,47.92,6.56,13.56,20.48,4.31,1692658800,Jaipur
293.73,0,6.77,47.21,6.2,14.55,22.56,4.05,1692662400,Jaipur
300.41,0,7.03,45.42,6.26,15.19,23.43,4.24,1692666000,Jaipur
327.11,0.14,8.31,40.05,7.09,14.9,23.63,5.07,1692669600,Jaipur
337.12,0.74,8.57,37.55,7.75,14.09,23.51,5.64,1692673200,Jaipur
327.11,1.19,7.2,43.99,7.87,12.72,22.91,5.64,1692676800,Jaipur
310.42,1.19,5.65,57.94,7.57,12.41,23.65,5.89,1692680400,Jaipur
293.73,0.89,4.2,77.25,6.68,13.97,26.72,5.95,1692684000,Jaipur
287.06,0.44,3.47,83.68,5.3,11.51,20.92,4.62,1692687600,Jaipur
307.08,0.36,4.37,81.54,5.96,8.88,14.74,4.05,1692691200,Jaipur
323.77,0.32,5.74,76.53,7.27,7.84,12.05,4.12,1692694800,Jaipur
360.49,0.3,8.4,67.23,9.54,8.14,11.64,4.81,1692698400,Jaipur
427.25,0.43,12.34,56.51,12.99,10.4,13.85,5.83,1692702000,Jaipur
514.03,0.38,16.96,46.49,15.97,13.42,17.16,6.46,1692705600,Jaipur
587.46,0.13,19.88,38.62,17.64,16.42,20.65,6.71,1692709200,Jaipur
614.17,0,18.34,36.12,17.4,17.8,22.64,6.33,1692712800,Jaipur
574.11,0,14.74,36.48,14.42,16.75,22.08,5.57,1692716400,Jaipur
514.03,0,13.02,34.33,11.44,15.4,21.42,5.26,1692720000,Jaipur
473.98,0,12.68,30.76,10.01,15.19,22.36,5.26,1692723600,Jaipur
410.56,0,11.48,27.89,8.7,13.64,20.88,5.13,1692727200,Jaipur
340.46,0,9.34,29.68,7.03,9.89,15.81,4.88,1692730800,Jaipur
303.75,0,7.28,34.33,6.32,7.34,12.69,4.94,1692734400,Jaipur
273.7,0,5.83,36.12,5.84,6.44,11.94,4.81,1692738000,Jaipur
253.68,0,4.88,36.48,5.3,5.86,11.86,4.69,1692741600,Jaipur
236.99,0,4.5,37.55,5.25,5.77,13.06,4.75,1692745200,Jaipur
233.65,0,4.54,39.7,5.42,5.91,13.64,4.88,1692748800,Jaipur
247,0,5.18,39.7,5.96,7,16.49,5.32,1692752400,Jaipur
280.38,0.03,6.34,36.48,6.62,9.1,21.85,5.83,1692756000,Jaipur
290.39,0.18,6.85,33.26,6.74,10.53,27.08,5.95,1692759600,Jaipur
287.06,0.49,6.43,33.97,6.85,11.48,32.89,6.02,1692763200,Jaipur
283.72,0.63,5.65,39.7,7.15,12.74,38.67,6.27,1692766800,Jaipur
273.7,0.7,4.2,54.36,7.15,13.48,38.85,6.08,1692770400,Jaipur
260.35,0.5,2.78,70.81,6.26,12.93,31.94,5.32,1692774000,Jaipur
260.35,0.44,2.78,73.67,6.2,12.38,26.72,5.13,1692777600,Jaipur
267.03,0.43,3.17,77.25,6.85,13.65,25.72,5.32,1692781200,Jaipur
293.73,0.5,4.58,79.39,8.7,15.31,25.63,5.95,1692784800,Jaipur
320.43,0.51,6.25,75.82,9.42,15.11,23.92,6.4,1692788400,Jaipur
347.14,0.36,8.31,67.95,9.54,14.22,22.32,6.84,1692792000,Jaipur
367.16,0.09,9.85,60.08,10.01,13.62,21.47,7.6,1692795600,Jaipur
367.16,0,9.42,55.79,10.25,12.61,20.27,8.36,1692799200,Jaipur
347.14,0,8.65,52.21,9.42,10.99,18.13,8.61,1692802800,Jaipur
327.11,0,8.23,47.92,8.82,10.13,16.78,8.49,1692806400,Jaipur
320.43,0,7.8,42.56,8.23,9.74,16.23,8.23,1692810000,Jaipur
297.07,0,6.94,38.98,7.27,8.85,15.31,7.6,1692813600,Jaipur
263.69,0,5.83,37.19,6.14,7.66,13.92,6.71,1692817200,Jaipur
250.34,0,5.36,35.76,5.84,7.02,13.42,6.33,1692820800,Jaipur
243.66,0,5.1,34.33,5.78,6.89,14.04,6.02,1692824400,Jaipur
236.99,0,4.88,31.83,5.66,7.07,15.05,5.7,1692828000,Jaipur
236.99,0,4.8,28.97,5.54,7.1,15.97,5.32,1692831600,Jaipur
240.33,0.01,4.93,26.82,5.48,7.02,17.67,5.19,1692835200,Jaipur
253.68,0.02,5.44,24.32,5.6,7.56,21.48,5.38,1692838800,Jaipur
277.04,0.14,6.08,21.99,6.02,8.71,26.19,5.7,1692842400,Jaipur
280.38,0.5,5.74,21.46,5.96,8.89,27.46,5.57,1692846000,Jaipur
270.37,0.92,4.33,26.11,5.48,7.79,23.11,4.88,1692849600,Jaipur
263.69,0.92,3.73,35.41,5.72,6.56,16.76,4.43,1692853200,Jaipur
260.35,0.73,3.3,46.49,5.9,5.89,12.31,4.18,1692856800,Jaipur
250.34,0.48,3.13,55.07,5.78,5.25,9.18,3.86,1692860400,Jaipur
247,0.39,2.96,62.23,5.6,4.88,7.38,3.55,1692864000,Jaipur
240.33,0.35,3,66.52,5.72,4.75,6.72,3.26,1692867600,Jaipur
260.35,0.54,4.24,67.23,7.63,5.65,7.8,3.96,1692871200,Jaipur
287.06,0.55,5.65,64.37,8.58,6.4,8.96,4.75,1692874800,Jaipur
310.42,0.36,7.37,58.65,8.7,6.73,9.74,5.45,1692878400,Jaipur
333.79,0.12,8.83,53.64,9.42,7.74,11.44,6.4,1692882000,Jaipur
343.8,0,9.17,49.35,10.01,8.74,13.18,7.47,1692885600,Jaipur
330.45,0,8.91,42.92,8.94,8.27,12.95,7.92,1692889200,Jaipur
327.11,0,9,37.55,8.11,8.57,13.66,8.61,1692892800,Jaipur
353.81,0,9.6,35.05,8.58,10.1,15.98,9.88,1692896400,Jaipur
347.14,0,9.34,33.97,8.34,10.01,15.96,10.13,1692900000,Jaipur
303.75,0,8.31,33.62,7.21,8.27,13.56,9.37,1692903600,Jaipur
280.38,0,7.63,32.19,6.97,7.59,12.59,8.87,1692907200,Jaipur
270.37,0,7.28,30.76,6.97,8.26,14.05,7.98,1692910800,Jaipur
253.68,0,6.6,31.11,6.68,8.75,15.74,6.71,1692914400,Jaipur
243.66,0,6.08,30.4,6.44,8.23,16.32,5.7,1692918000,Jaipur
240.33,0.01,5.83,28.25,6.32,7.75,18.37,5.13,1692921600,Jaipur
250.34,0.02,6.08,25.39,6.32,8.53,25.64,5.19,1692925200,Jaipur
273.7,0.75,5.91,23.96,6.74,10.1,34.01,5.83,1692928800,Jaipur
280.38,1.9,4.5,27.54,6.62,10.48,35.28,6.08,1692932400,Jaipur
270.37,0.89,5.27,30.4,6.2,8.93,29.18,5.57,1692936000,Jaipur
263.69,0.8,4.84,33.97,6.5,7.34,22.01,5.26,1692939600,Jaipur
257.02,0.7,4.37,42.92,6.74,6.81,17.81,5,1692943200,Jaipur
247,0.48,3.34,57.22,6.08,6.45,14.88,4.18,1692946800,Jaipur
240.33,0.41,2.91,66.52,5.72,6.55,13.41,3.61,1692950400,Jaipur
243.66,0.41,3.04,69.38,6.02,6.81,12.03,3.48,1692954000,Jaipur
243.66,0.47,3.13,70.81,6.08,6.71,10.48,3.48,1692957600,Jaipur
247,0.54,3.64,69.38,6.14,6.38,9.29,3.61,1692961200,Jaipur
257.02,0.55,4.58,66.52,6.26,6.27,8.97,3.89,1692964800,Jaipur
333.79,0.34,8.83,57.22,8.34,8.74,12.61,6.27,1692968400,Jaipur
440.6,0.01,12.51,46.49,10.97,12.89,19.05,10.01,1692972000,Jaipur
494,0,13.19,40.77,11.44,15.22,23.11,12.54,1692975600,Jaipur
507.35,0,13.54,37.19,11.21,15.93,24.84,13.93,1692979200,Jaipur
473.98,0,12.51,36.12,10.37,14.51,23.26,13.81,1692982800,Jaipur
377.18,0,9.94,39.7,8.23,10.54,17.87,11.53,1692986400,Jaipur
277.04,0,6.51,46.49,5.78,6.96,13.37,8.49,1692990000,Jaipur
243.66,0,4.93,46.49,4.29,6.54,13.01,7.47,1692993600,Jaipur
236.99,0,4.63,42.56,4.29,7.31,13.49,7.03,1692997200,Jaipur
233.65,0,4.63,39.34,4.59,8.37,14.19,6.27,1693000800,Jaipur
233.65,0,4.63,37.55,4.95,9.21,15.3,5.51,1693004400,Jaipur
236.99,0,4.71,36.12,5.25,9.76,16.44,5,1693008000,Jaipur
247,0,5.06,34.33,5.48,9.78,17.36,4.81,1693011600,Jaipur
267.03,0.36,5.27,31.47,5.78,9.62,18.42,5.32,1693015200,Jaipur
267.03,1.17,3.98,33.62,5.3,8.87,18.58,5.26,1693018800,Jaipur
243.66,0.91,2.61,46.49,4.23,6.8,14.83,4.05,1693022400,Jaipur
233.65,0.54,1.95,61.51,3.99,5.7,12.05,3.29,1693026000,Jaipur
223.64,0.41,1.59,68.66,3.81,5.16,10.24,3.01,1693029600,Jaipur
216.96,0.32,1.35,73.67,3.34,4.47,8.69,2.72,1693033200,Jaipur
211.95,0.31,1.36,75.82,3.16,4.1,7.61,2.63,1693036800,Jaipur
211.95,0.31,1.5,75.1,3.25,4.17,7.6,2.72,1693040400,Jaipur
226.97,0.45,2.29,73.67,4.47,5.15,9.84,3.36,1693044000,Jaipur
243.66,0.6,3.13,71.53,5.3,6,12.88,3.96,1693047600,Jaipur
257.02,0.61,4.16,67.95,5.48,6.18,14.14,4.37,1693051200,Jaipur
283.72,0.28,6.08,62.23,6.26,6.64,13.77,5.45,1693054800,Jaipur
320.43,0,7.63,56.51,7.27,7.78,14.12,7.41,1693058400,Jaipur
330.45,0,7.88,54.36,7.09,8.45,14.18,8.87,1693062000,Jaipur
333.79,0,7.8,52.93,6.91,9.02,14.57,9.63,1693065600,Jaipur
320.43,0,7.28,52.93,6.68,9.19,14.62,9.63,1693069200,Jaipur
287.06,0,6.25,54.36,5.78,8.57,13.56,8.87,1693072800,Jaipur
253.68,0,5.27,55.07,4.77,7.84,12.37,8.11,1693076400,Jaipur
247,0,5.01,52.93,4.77,8.05,12.52,8.23,1693080000,Jaipur
247,0,5.1,48.64,5.13,8.5,13.1,8.36,1693083600,Jaipur
243.66,0,5.27,43.99,5.42,8.91,13.55,8.23,1693087200,Jaipur
236.99,0,5.31,39.34,5.54,9.05,13.67,7.79,1693090800,Jaipur
233.65,0,5.31,36.84,5.6,8.75,13.51,7.09,1693094400,Jaipur
243.66,0,5.57,35.05,5.84,8.42,14.76,6.65,1693098000,Jaipur
267.03,0.39,5.74,33.62,6.26,9.35,21.9,7.03,1693101600,Jaipur
267.03,1.22,4.46,35.76,5.84,10.69,33.72,7.22,1693105200,Jaipur
250.34,1.15,3.43,43.27,5.13,12.08,45.62,6.59,1693108800,Jaipur
236.99,0.78,2.87,52.21,4.89,12.97,49.71,5.64,1693112400,Jaipur
223.64,0.5,2.44,58.65,4.53,12.75,50.24,4.88,1693116000,Jaipur
203.61,0.32,1.71,64.37,3.46,10.16,42.18,3.32,1693119600,Jaipur
201.94,0.31,1.56,70.81,3.55,9.74,38.74,2.91,1693123200,Jaipur
205.28,0.34,1.61,75.82,3.87,9.47,34.21,3.04,1693126800,Jaipur
216.96,0.43,2.1,80.11,4.59,8.83,27.96,3.61,1693130400,Jaipur
230.31,0.5,2.91,80.82,5.01,8.06,24.13,4.24,1693134000,Jaipur
243.66,0.46,3.94,77.25,5.07,7.94,24.38,4.69,1693137600,Jaipur
260.35,0.19,5.27,70.81,5.66,8.83,25.6,5.26,1693141200,Jaipur
273.7,0,6,64.37,6.32,10.06,26.53,6.27,1693144800,Jaipur
273.7,0,6.08,58.65,6.02,10.48,25.22,7.09,1693148400,Jaipur
273.7,0,6.17,52.21,5.96,10.71,22.57,7.79,1693152000,Jaipur
280.38,0,6.34,46.49,6.2,11.34,21.73,8.49,1693155600,Jaipur
270.37,0,6.08,44.35,5.96,10.56,20.19,8.49,1693159200,Jaipur
250.34,0,5.74,43.27,5.78,8.85,17.8,8.23,1693162800,Jaipur
250.34,0,6,40.05,6.62,8.1,17.03,8.23,1693166400,Jaipur
243.66,0,5.83,36.84,6.56,7.88,17.19,8.23,1693170000,Jaipur
236.99,0,5.48,35.41,6.26,8.07,18.19,7.92,1693173600,Jaipur
233.65,0,5.14,37.19,6.2,8.46,20.11,7.22,1693177200,Jaipur
233.65,0,5.01,39.34,6.32,9.26,24.82,6.65,1693180800,Jaipur
247,0,5.36,37.91,6.38,11.21,35.89,6.71,1693184400,Jaipur
270.37,0.37,5.65,34.69,6.62,14.26,52.89,7.22,1693188000,Jaipur
277.04,1.31,4.54,35.41,6.56,17.67,71.27,7.09,1693191600,Jaipur
270.37,1.37,3.64,44.35,6.5,20.28,81.29,6.4,1693195200,Jaipur
263.69,0.95,3.08,60.08,6.74,21.34,79.51,5.89,1693198800,Jaipur
253.68,0.65,2.57,74.39,6.68,21.53,73.02,5.57,1693202400,Jaipur
233.65,0.45,1.93,76.53,5.19,18.76,64.12,4.5,1693206000,Jaipur
230.31,0.42,1.97,77.96,5.13,17.99,62.2,4.02,1693209600,Jaipur
233.65,0.42,2.29,80.82,5.78,18.96,65.4,3.83,1693213200,Jaipur
243.66,0.45,2.78,83.68,6.5,20.45,70.33,3.86,1693216800,Jaipur
253.68,0.54,3.68,85.12,7.09,22.12,74.75,4.12,1693220400,Jaipur
267.03,0.52,4.93,82.25,7.21,22.53,74.62,4.43,1693224000,Jaipur
310.42,0.2,7.45,75.82,8.58,22.74,69.83,5.76,1693227600,Jaipur
360.49,0,9.25,68.66,10.61,22.57,63.54,8.04,1693231200,Jaipur
380.52,0,9.6,63.66,10.61,19.9,51.69,9.63,1693234800,Jaipur
383.85,0,9.77,57.94,10.13,16.34,34.65,10.51,1693238400,Jaipur
377.18,0,9.51,52.93,9.89,13.91,24.2,10.77,1693242000,Jaipur
330.45,0,8.48,49.35,8.46,11.65,20.18,9.75,1693245600,Jaipur
280.38,0,7.2,47.92,6.85,10.1,19.19,8.74,1693249200,Jaipur
277.04,0,7.11,43.99,7.09,10.68,20.36,9.37,1693252800,Jaipur
280.38,0,7.45,40.05,7.57,11.66,21.5,10.13,1693256400,Jaipur
290.39,0,7.88,36.48,7.99,12.64,22.35,10.64,1693260000,Jaipur
293.73,0,8.05,34.33,8.23,13.34,22.66,10.39,1693263600,Jaipur
293.73,0,8.14,33.26,8.46,13.49,22.81,9.63,1693267200,Jaipur
303.75,0.01,8.57,31.11,9.18,13.58,24.53,8.87,1693270800,Jaipur
323.77,0.68,8.48,28.61,9.66,14.27,29.57,8.87,1693274400,Jaipur
307.08,1.93,6,32.19,8.23,14.39,39.67,7.98,1693278000,Jaipur
253.68,1.17,3.26,43.99,4.89,16.06,64.79,5.13,1693281600,Jaipur
243.66,0.75,2.61,60.08,4.77,17.92,74,4.56,1693285200,Jaipur
240.33,0.57,2.38,74.39,5.07,19.33,75.77,4.43,1693288800,Jaipur
240.33,0.47,2.27,85.12,5.54,20.68,77.08,4.24,1693292400,Jaipur
247,0.46,2.36,92.98,6.32,21.33,73.44,4.24,1693296000,Jaipur
250.34,0.48,2.57,95.84,6.97,21,69.48,4.31,1693299600,Jaipur
253.68,0.51,2.87,94.41,7.03,19.35,63.84,4.43,1693303200,Jaipur
260.35,0.58,3.64,90.84,7.09,17.79,57.77,4.75,1693306800,Jaipur
273.7,0.54,4.93,85.83,7.33,16.65,51.38,5.07,1693310400,Jaipur
330.45,0.25,8.31,77.25,9.42,17.17,47.81,6.71,1693314000,Jaipur
413.89,0,10.97,67.23,12.04,19.25,46.76,9.75,1693317600,Jaipur
447.27,0,11.82,62.23,12.04,19.9,44.67,12.03,1693321200,Jaipur
447.27,0,12,57.94,11.32,19.04,41.28,13.17,1693324800,Jaipur
427.25,0,11.31,52.21,10.61,16.59,35.72,13.05,1693328400,Jaipur
370.5,0,9.85,49.35,9.06,12.87,28.47,11.78,1693332000,Jaipur
303.75,0,8.14,50.07,7.15,10,23.61,10.13,1693335600,Jaipur
287.06,0,7.45,49.35,6.56,9.62,23.14,9.88,1693339200,Jaipur
280.38,0,7.37,46.49,6.44,9.76,22.65,10.26,1693342800,Jaipur
277.04,0,7.28,43.99,6.26,9.81,21.5,10.51,1693346400,Jaipur
273.7,0,7.28,42.56,6.32,9.92,20.48,10.51,1693350000,Jaipur
277.04,0,7.54,42.2,6.79,10.3,20.34,10.26,1693353600,Jaipur
300.41,0,8.57,40.05,7.99,11.54,22.1,10.51,1693357200,Jaipur
347.14,0.56,9.6,37.91,9.3,13.57,25.35,11.4,1693360800,Jaipur
353.81,1.96,8.05,42.56,9.54,14.38,26.81,11.02,1693364400,Jaipur
300.41,1.49,5.36,57.94,7.87,14.12,28.7,7.73,1693368000,Jaipur
277.04,0.89,4.11,76.53,7.15,16.11,33.61,6.4,1693371600,Jaipur
263.69,0.59,3.43,91.55,6.79,18.3,38.38,5.95,1693375200,Jaipur
240.33,0.39,2.61,95.84,5.96,17.67,41.66,4.43,1693378800,Jaipur
236.99,0.38,2.78,97.27,6.62,18.7,46.33,4.05,1693382400,Jaipur
247,0.42,3.51,101.57,8.11,20.49,50.61,4.24,1693386000,Jaipur
260.35,0.45,4.5,103,9.66,21.72,52.18,4.69,1693389600,Jaipur
283.72,0.5,6.25,98.71,11.44,22.19,50.67,5.45,1693393200,Jaipur
307.08,0.4,8.48,92.98,12.99,22.14,48.59,6.14,1693396800,Jaipur
